TIMU,CHAODAI,ZUOZHE,NEIRONG,YIWEN,ZZJIANJIE
唐多令·芦叶满汀洲,宋代,刘过,芦叶满汀洲，寒沙带浅流。#二十年重过南楼。#柳下系船犹未稳，能几日，又中秋。#黄鹤断矶头，故人今在否？#旧江山浑是新愁。#欲买桂花同载酒，终不似，少年游。,N/A,刘过（1154～1206）南宋文学家，字改之，号龙洲道人。吉州太和（今江西泰和县）人，长于庐陵（今江西吉安），去世于江苏昆山，今其墓尚在。四次应举不中，流落江湖间，布衣终身。曾为陆游、辛弃疾所赏，亦与陈亮、岳珂友善。词风与辛弃疾相近，抒发抗金抱负狂逸俊致，与刘克庄、刘辰翁享有“辛派三刘”之誉，又与刘仙伦合称为“庐陵二布衣”。有《龙洲集》、《龙洲词》。
西江月·堂上谋臣尊俎,宋代,刘过,堂上谋臣尊俎，边头将士干戈。#天时地利与人和，“燕可伐欤？#”曰：“可”。#今日楼台鼎鼐，明年带砺山河。#大家齐唱《大风歌》，不日四方来贺。,大堂之上谋臣开宴，边疆将士手持武器。作战的自然气候条件具备，地理环境优越，且众志成城。“可以讨伐燕国了吗？”说：“可以。”今日在楼台之上筹谋国政，明年建立不世之功。大家一起高唱《大风歌》，不需多日四方便来庆贺。,刘过（1154～1206）南宋文学家，字改之，号龙洲道人。吉州太和（今江西泰和县）人，长于庐陵（今江西吉安），去世于江苏昆山，今其墓尚在。四次应举不中，流落江湖间，布衣终身。曾为陆游、辛弃疾所赏，亦与陈亮、岳珂友善。词风与辛弃疾相近，抒发抗金抱负狂逸俊致，与刘克庄、刘辰翁享有“辛派三刘”之誉，又与刘仙伦合称为“庐陵二布衣”。有《龙洲集》、《龙洲词》。
点绛唇·丁未冬过吴松作,宋代,姜夔,燕雁无心，太湖西畔随云去。#数峰清苦。#商略黄昏雨。#第四桥边，拟共天随住。#今何许。#凭阑怀古。#残柳参差舞。,北方的鸿雁悠然自在，从太湖西畔随着白云飘浮。几座孤峰萧瑟愁苦，好像在商量黄昏是否下雨。我真想在第四桥边，跟随天随子一起隐居。可他如今在何处？我独倚栏杆缅怀千古，只见衰柳参差风中飞舞。,姜夔，南宋文学家、音乐家。人品秀拔，体态清莹，气貌若不胜衣，望之若神仙中人。往来鄂、赣、皖、苏、浙间，与诗人词家杨万里、范成大、辛弃疾等交游。庆元中，曾上书乞正太常雅乐，他少年孤贫，屡试不第，终生未仕，一生转徙江湖，靠卖字和朋友接济为生。他多才多艺，精通音律，能自度曲，其词格律严密。其作品素以空灵含蓄著称，有《白石道人歌曲》等。姜夔对诗词、散文、书法、音乐，无不精善，是继苏轼之后又一难得的艺术全才。
踏莎行·自沔东来丁未元日至金陵江上感梦而作,宋代,姜夔,燕燕轻盈，莺莺娇软，分明又向华胥见。#夜长争得薄情知？#春初早被相思染。#别后书辞，别时针线，离魂暗逐郎行远。#淮南皓月冷千山，冥冥归去无人管。,她体态轻盈、语声娇软的形象，我分明又从好梦中见到了。我仿佛听到她在对我说：长夜多寂寞呀，你这薄情郎怎么会知道呢？春天才刚开头，却早已被我的相思情怀染遍了。自从分别以后，她捎来书信中所说的种种，还有临别时为我刺绣、缝纫的针线活，都令我思念不已。她来到我的梦中，就像是传奇故事中的倩娘，魂魄离了躯体，暗地里跟随着情郎远行。我西望淮南，在一片洁白明亮的月光下，千山是那么的清冷。想必她的魂魄，也像西斜的月亮，在冥冥之中独自归去。也没有个人照管。,姜夔，南宋文学家、音乐家。人品秀拔，体态清莹，气貌若不胜衣，望之若神仙中人。往来鄂、赣、皖、苏、浙间，与诗人词家杨万里、范成大、辛弃疾等交游。庆元中，曾上书乞正太常雅乐，他少年孤贫，屡试不第，终生未仕，一生转徙江湖，靠卖字和朋友接济为生。他多才多艺，精通音律，能自度曲，其词格律严密。其作品素以空灵含蓄著称，有《白石道人歌曲》等。姜夔对诗词、散文、书法、音乐，无不精善，是继苏轼之后又一难得的艺术全才。
鹧鸪天·己酉之秋苕溪记所见,宋代,姜夔,京洛风流绝代人。#因何风絮落溪津。#笼鞋浅出鸦头袜，知是凌波缥缈身。#红乍笑，绿长嚬。#与谁同度可怜春。#鸳鸯独宿何曾惯，化作西楼一缕云。,她来自南宋的都城临安，有着高超的品格，又有举世无双的美貌。你为何像风中的飞絮飘落到苕溪呢？从笼鞋露出的鸦头袜可以看出她是风流绝代佳人。轻启朱唇，露出浅浅的笑，青黛色的眉毛紧蹙在一起，面对这美好的春景，有谁与她共同度过呢？只剩下孤零零一人怎么会习惯呢，只能饱受这相思之苦。,姜夔，南宋文学家、音乐家。人品秀拔，体态清莹，气貌若不胜衣，望之若神仙中人。往来鄂、赣、皖、苏、浙间，与诗人词家杨万里、范成大、辛弃疾等交游。庆元中，曾上书乞正太常雅乐，他少年孤贫，屡试不第，终生未仕，一生转徙江湖，靠卖字和朋友接济为生。他多才多艺，精通音律，能自度曲，其词格律严密。其作品素以空灵含蓄著称，有《白石道人歌曲》等。姜夔对诗词、散文、书法、音乐，无不精善，是继苏轼之后又一难得的艺术全才。
念奴娇·闹红一舸,宋代,姜夔,闹红一舸，记来时，尝与鸳鸯为侣，三十六陂人未到，水佩风裳无数。#翠叶吹凉，玉容消酒，更洒菇蒲雨。#嫣然摇动，冷香飞上诗句。#日暮，青盖亭亭，情人不见，争忍凌波去？#只恐舞衣寒易落，愁人西风南浦。#高柳垂阴，老鱼吹浪，留我花间住。#田田多少，几回沙际归路。,N/A,姜夔，南宋文学家、音乐家。人品秀拔，体态清莹，气貌若不胜衣，望之若神仙中人。往来鄂、赣、皖、苏、浙间，与诗人词家杨万里、范成大、辛弃疾等交游。庆元中，曾上书乞正太常雅乐，他少年孤贫，屡试不第，终生未仕，一生转徙江湖，靠卖字和朋友接济为生。他多才多艺，精通音律，能自度曲，其词格律严密。其作品素以空灵含蓄著称，有《白石道人歌曲》等。姜夔对诗词、散文、书法、音乐，无不精善，是继苏轼之后又一难得的艺术全才。
齐天乐·蟋蟀,宋代,姜夔,庾郎先自吟愁赋，凄凄更闻私语。#露湿铜铺，苔侵石井，都是曾听伊处。#哀音似诉。#正思妇无眠，起寻机杼。#曲曲屏山，夜凉独自甚情绪？#西窗又吹暗雨。#为谁频断续，相和砧杵？#候馆迎秋，离宫吊月，别有伤心无数。#豳诗漫与。#笑篱落呼灯，世间儿女。#写入琴丝，一声声更苦。,N/A,姜夔，南宋文学家、音乐家。人品秀拔，体态清莹，气貌若不胜衣，望之若神仙中人。往来鄂、赣、皖、苏、浙间，与诗人词家杨万里、范成大、辛弃疾等交游。庆元中，曾上书乞正太常雅乐，他少年孤贫，屡试不第，终生未仕，一生转徙江湖，靠卖字和朋友接济为生。他多才多艺，精通音律，能自度曲，其词格律严密。其作品素以空灵含蓄著称，有《白石道人歌曲》等。姜夔对诗词、散文、书法、音乐，无不精善，是继苏轼之后又一难得的艺术全才。
扬州慢·淮左名都,宋代,姜夔,淮左名都，竹西佳处，解鞍少驻初程。#过春风十里。#尽荠麦青青。#自胡马窥江去后，废池乔木，犹厌言兵。#渐黄昏，清角吹寒。#都在空城。#杜郎俊赏，算而今、重到须惊。#纵豆蔻词工，青楼梦好，难赋深情。#二十四桥仍在，波心荡、冷月无声。#念桥边红药，年年知为谁生。,N/A,姜夔，南宋文学家、音乐家。人品秀拔，体态清莹，气貌若不胜衣，望之若神仙中人。往来鄂、赣、皖、苏、浙间，与诗人词家杨万里、范成大、辛弃疾等交游。庆元中，曾上书乞正太常雅乐，他少年孤贫，屡试不第，终生未仕，一生转徙江湖，靠卖字和朋友接济为生。他多才多艺，精通音律，能自度曲，其词格律严密。其作品素以空灵含蓄著称，有《白石道人歌曲》等。姜夔对诗词、散文、书法、音乐，无不精善，是继苏轼之后又一难得的艺术全才。
长亭怨慢·渐吹尽,宋代,姜夔,渐吹尽，枝头香絮，是处人家，绿深门户。#远浦萦回，暮帆零乱向何许？#阅人多矣，谁得似长亭树？#树若有情时，不会得青青如此！#日暮，望高城不见，只见乱山无数。#韦郎去也，怎忘得、玉环分付：第一是早早归来，怕红萼无人为主。#算空有并刀，难剪离愁千缕。,渐渐吹尽了，枝梢上淡香的柳絮，到处人家，柳树浓密的绿荫将门户遮蔽。船儿顺着弯曲回绕的河浦渐渐远去，暮色里云帆凌乱，匆忙往返，究竟奔向哪里？看人间离别多矣，谁能比长亭的柳树悄然冷寂？柳树若是有情时，定不会长得如此青翠碧绿。落日昏暮，高耸的城郭已望不见，只见乱岩层叠的群山无数。我难忘临别的叮嘱：“韦郎这一去呀，怎能忘记你交付给我的玉环信物。”“最要紧是记住早早归来，我怕红萼孤独无人为我作主。”即使有并州制造的锋快剪刀也枉然，亦难以剪断万缕离愁别苦。,姜夔，南宋文学家、音乐家。人品秀拔，体态清莹，气貌若不胜衣，望之若神仙中人。往来鄂、赣、皖、苏、浙间，与诗人词家杨万里、范成大、辛弃疾等交游。庆元中，曾上书乞正太常雅乐，他少年孤贫，屡试不第，终生未仕，一生转徙江湖，靠卖字和朋友接济为生。他多才多艺，精通音律，能自度曲，其词格律严密。其作品素以空灵含蓄著称，有《白石道人歌曲》等。姜夔对诗词、散文、书法、音乐，无不精善，是继苏轼之后又一难得的艺术全才。
暗香·旧时月色,宋代,姜夔,旧时月色，算几番照我，梅边吹笛？#唤起玉人，不管清寒与攀摘。#何逊而今渐老，都忘却春风词笔。#但怪得竹外疏花，香冷入瑶席。#江国，正寂寂，叹寄与路遥，夜雪初积。#翠尊易泣，红萼无言耿相忆。#长记曾携手处，千树压、西湖寒碧。#又片片、吹尽也，几时见得？,N/A,姜夔，南宋文学家、音乐家。人品秀拔，体态清莹，气貌若不胜衣，望之若神仙中人。往来鄂、赣、皖、苏、浙间，与诗人词家杨万里、范成大、辛弃疾等交游。庆元中，曾上书乞正太常雅乐，他少年孤贫，屡试不第，终生未仕，一生转徙江湖，靠卖字和朋友接济为生。他多才多艺，精通音律，能自度曲，其词格律严密。其作品素以空灵含蓄著称，有《白石道人歌曲》等。姜夔对诗词、散文、书法、音乐，无不精善，是继苏轼之后又一难得的艺术全才。
疏影·苔枝缀玉,宋代,姜夔,苔枝缀玉，有翠禽小小，枝上同宿。#客里相逢，篱角黄昏，无言自倚修竹。#昭君不惯胡沙远，但暗忆、江南江北。#想佩环、月夜归来，化作此花幽独。#犹记深宫旧事，那人正睡里，飞近蛾绿。#莫似春风，不管盈盈，早与安排金屋。#还教一片随波去，又却怨、玉龙哀曲。#等恁时、重觅幽香，已入小窗横幅。,N/A,姜夔，南宋文学家、音乐家。人品秀拔，体态清莹，气貌若不胜衣，望之若神仙中人。往来鄂、赣、皖、苏、浙间，与诗人词家杨万里、范成大、辛弃疾等交游。庆元中，曾上书乞正太常雅乐，他少年孤贫，屡试不第，终生未仕，一生转徙江湖，靠卖字和朋友接济为生。他多才多艺，精通音律，能自度曲，其词格律严密。其作品素以空灵含蓄著称，有《白石道人歌曲》等。姜夔对诗词、散文、书法、音乐，无不精善，是继苏轼之后又一难得的艺术全才。
风入松·一春长费买花钱,宋代,俞国宝,一春长费买花钱，日日醉湖边。#玉骢惯识西湖路，骄嘶过、沽酒楼前。#红杏香中箫鼓，绿杨影里秋千。#暖风十里丽人天，花压鬓云偏。#画船载取春归去，馀情付、湖水湖烟。#明日重扶残醉，来寻陌上花钿。,入春来不知耗费多少买花钱，一天天沉醉在西湖湖边。玉骢马熟识逛西湖的路，昂首嘶鸣走过酒楼楼前。红杏芳香中箫鼓震天轰响，绿杨婆娑树影里欢荡秋千。春风十里路上丽人翩翩，满头的花朵把云鬓压偏。夕阳西下画船载着春光归去，未尽游兴全付与湖水湖烟。明日还要带残存的醉意，到湖上小路寻找遗落的花钿。,俞国宝（约1195年前后在世）字不详，号醒庵。江西抚州临川人。南宋著名诗人。江西诗派著名诗人之一。国宝性豪放，嗜诗酒，曾游览全国名山大川，饮酒赋诗，留下不少胜炙人口的锦词佳篇。著有《醒庵遗珠集》10卷。约宋宁宗庆元初前后在世。孝宗淳熙间为太学生。
