TIMU,CHAODAI,ZUOZHE,NEIRONG,YIWEN,ZZJIANJIE
子夜吴歌·春歌,唐代,李白,秦地罗敷女，采桑绿水边。#素手青条上，红妆白日鲜。#蚕饥妾欲去，五马莫留连。,秦地有位罗敷女，曾在绿水边采桑。素手在青条上采来采去，在阳光下其红妆显得特别鲜艳。她宛转地拒绝了太守的纠缠，说：蚕儿已饥，我该赶快回去了，太守大人，且莫在此耽搁您宝斑的时间了。,李白（701年－762年），字太白，号青莲居士，唐朝浪漫主义诗人，被后人誉为“诗仙”。祖籍陇西成纪(待考)，出生于西域碎叶城，4岁再随父迁至剑南道绵州。李白存世诗文千余篇，有《李太白集》传世。762年病逝，享年61岁。其墓在今安徽当涂，四川江油、湖北安陆有纪念馆。
子夜吴歌·夏歌,唐代,李白,镜湖三百里，菡萏发荷花。#五月西施采，人看隘若耶。#回舟不待月，归去越王家。,镜湖之大有三百余里，到处都开满了欲放的苛花。西施五月曾在此采莲，引得来观看的人挤满了若耶溪。西施回家不到一个月，便被选进了宫中。,李白（701年－762年），字太白，号青莲居士，唐朝浪漫主义诗人，被后人誉为“诗仙”。祖籍陇西成纪(待考)，出生于西域碎叶城，4岁再随父迁至剑南道绵州。李白存世诗文千余篇，有《李太白集》传世。762年病逝，享年61岁。其墓在今安徽当涂，四川江油、湖北安陆有纪念馆。
子夜吴歌·秋歌,唐代,李白,长安一片月，万户捣衣声。#秋风吹不尽，总是玉关情。#何日平胡虏，良人罢远征。,长安城内一片月光，千户万户都在捣衣。秋风吹送捣衣声声，家家怀念戍边之人。何时才能平息边境战争，让我丈夫结束远征。,李白（701年－762年），字太白，号青莲居士，唐朝浪漫主义诗人，被后人誉为“诗仙”。祖籍陇西成纪(待考)，出生于西域碎叶城，4岁再随父迁至剑南道绵州。李白存世诗文千余篇，有《李太白集》传世。762年病逝，享年61岁。其墓在今安徽当涂，四川江油、湖北安陆有纪念馆。
子夜吴歌·冬歌,唐代,李白,明朝驿使发，一夜絮征袍。#素手抽针冷，那堪把剪刀。#裁缝寄远道，几日到临洮。,明晨驿使就要出发，思妇们连夜为远征的丈夫赶制棉衣。纤纤素手连抽针都冷得不行，更不说用那冰冷的剪刀来裁衣服了。妾将裁制好的衣物寄向远方，几时才能到达边关临洮？,李白（701年－762年），字太白，号青莲居士，唐朝浪漫主义诗人，被后人誉为“诗仙”。祖籍陇西成纪(待考)，出生于西域碎叶城，4岁再随父迁至剑南道绵州。李白存世诗文千余篇，有《李太白集》传世。762年病逝，享年61岁。其墓在今安徽当涂，四川江油、湖北安陆有纪念馆。
关山月,唐代,李白,明月出天山，苍茫云海间。#长风几万里，吹度玉门关。#汉下白登道，胡窥青海湾。#由来征战地，不见有人还。#戍客望边邑，思归多苦颜。#高楼当此夜，叹息未应闲。,一轮明月从祁连山升起，穿行在苍茫云海之间。浩荡的长风吹越几万里，吹过将士驻守的玉门关。当年汉兵直指白登山道，吐蕃觊觎青海大片河山。这里就是历代征战之地，出征将士很少能够生还。戍守兵士远望边城景象，思归家乡不禁满面愁容。此时将士的妻子在高楼，哀叹何时能见远方亲人。,李白（701年－762年），字太白，号青莲居士，唐朝浪漫主义诗人，被后人誉为“诗仙”。祖籍陇西成纪(待考)，出生于西域碎叶城，4岁再随父迁至剑南道绵州。李白存世诗文千余篇，有《李太白集》传世。762年病逝，享年61岁。其墓在今安徽当涂，四川江油、湖北安陆有纪念馆。
江南曲,唐代,李益,嫁得瞿塘贾，朝朝误妾期。#早知潮有信，嫁与弄潮儿。,我真悔恨嫁做瞿塘商人妇，他天天把相会的佳期耽误。早知潮水的涨落这么守信，还不如嫁一个弄潮的丈夫。,李益(约750—约830)，唐代诗人，字君虞，祖籍凉州姑臧（今甘肃武威市凉州区），后迁河南郑州。大历四年(769)进士，初任郑县尉，久不得升迁，建中四年(783)登书判拔萃科。因仕途失意，后弃官在燕赵一带漫游。以边塞诗作名世，擅长绝句，尤其工于七绝。
古从军行,唐代,李颀,白日登山望烽火，黄昏饮马傍交河。#行人刁斗风沙暗，公主琵琶幽怨多。#野云万里无城郭，雨雪纷纷连大漠。#胡雁哀鸣夜夜飞，胡儿眼泪双双落。#闻道玉门犹被遮，应将性命逐轻车。#年年战骨埋荒外，空见蒲桃入汉家。,白天登山观察报警的烽火台，黄昏时牵马饮水靠近交河边。昏暗的风沙传来阵阵刁斗声，如同汉代公主琵琶充满幽怨。旷野云雾茫茫万里不见城郭，雨雪纷纷笼罩着无边的沙漠。哀鸣的胡雁夜夜从空中飞过，胡人士兵个个眼泪双双滴落。听说玉门关已被挡住了归路，战士只有追随将军拼命奔波。年年战死的尸骨埋葬于荒野，换来的只是西域葡萄送汉家。,李颀(690-751)，汉族，东川（今四川三台）人（有争议），唐代诗人。少年时曾寓居河南登封。开元十三年进士，做过新乡县尉的小官，诗以写边塞题材为主，风格豪放，慷慨悲凉，七言歌行尤具特色。
哀王孙,唐代,杜甫,长安城头头白乌，夜飞延秋门上呼。#又向人家啄大屋，屋底达官走避胡。#金鞭断折九马死，骨肉不得同驰驱。#腰下宝玦青珊瑚，可怜王孙泣路隅。#问之不肯道姓名，但道困苦乞为奴。#已经百日窜荆棘，身上无有完肌肤。#高帝子孙尽隆准，龙种自与常人殊。#豺狼在邑龙在野，王孙善保千金躯。#不敢长语临交衢，且为王孙立斯须。#昨夜东风吹血腥，东来橐驼满旧都。#朔方健儿好身手，昔何勇锐今何愚。#窃闻天子已传位，圣德北服南单于。#花门剺面请雪耻，慎勿出口他人狙。#哀哉王孙慎勿疏，五陵佳气无时无。,N/A,杜甫（712－770），字子美，自号少陵野老，世称“杜工部”、“杜少陵”等，汉族，河南府巩县（今河南省巩义市）人，唐代伟大的现实主义诗人，杜甫被世人尊为“诗圣”，其诗被称为“诗史”。杜甫与李白合称“李杜”，为了跟另外两位诗人李商隐与杜牧即“小李杜”区别开来，杜甫与李白又合称“大李杜”。他忧国忧民，人格高尚，他的约1400余首诗被保留了下来，诗艺精湛，在中国古典诗歌中备受推崇，影响深远。759-766年间曾居成都，后世有杜甫草堂纪念。
兵车行,唐代,杜甫,车辚辚，马萧萧，行人弓箭各在腰。#耶娘妻子走相送，尘埃不见咸阳桥。#牵衣顿足拦道哭，哭声直上干云霄。#道旁过者问行人，行人但云点行频。#或从十五北防河，便至四十西营田。#去时里正与裹头，归来头白还戍边。#边庭流血成海水，武皇开边意未已。#君不闻汉家山东二百州，千村万落生荆杞。#纵有健妇把锄犁，禾生陇亩无东西。#况复秦兵耐苦战，被驱不异犬与鸡。#长者虽有问，役夫敢申恨？#且如今年冬，未休关西卒。#县官急索租，租税从何出？#信知生男恶，反是生女好。#生女犹得嫁比邻，生男埋没随百草。#君不见，青海头，古来白骨无人收。#新鬼烦冤旧鬼哭，天阴雨湿声啾啾！,N/A,杜甫（712－770），字子美，自号少陵野老，世称“杜工部”、“杜少陵”等，汉族，河南府巩县（今河南省巩义市）人，唐代伟大的现实主义诗人，杜甫被世人尊为“诗圣”，其诗被称为“诗史”。杜甫与李白合称“李杜”，为了跟另外两位诗人李商隐与杜牧即“小李杜”区别开来，杜甫与李白又合称“大李杜”。他忧国忧民，人格高尚，他的约1400余首诗被保留了下来，诗艺精湛，在中国古典诗歌中备受推崇，影响深远。759-766年间曾居成都，后世有杜甫草堂纪念。
丽人行,唐代,杜甫,三月三日天气新，长安水边多丽人。#态浓意远淑且真，肌理细腻骨肉匀。#绣罗衣裳照暮春，蹙金孔雀银麒麟。#头上何所有？#翠微盍叶垂鬓唇。#背后何所见？#珠压腰衱稳称身。#就中云幕椒房亲，赐名大国虢与秦。#紫驼之峰出翠釜，水精之盘行素鳞。#犀箸厌饫久未下，鸾刀缕切空纷纶。#黄门飞鞚不动尘，御厨络绎送八珍。#箫鼓哀吟感鬼神，宾从杂遝实要津。#后来鞍马何逡巡，当轩下马入锦茵。#杨花雪落覆白苹，青鸟飞去衔红巾。#炙手可热势绝伦，慎莫近前丞相嗔！,N/A,杜甫（712－770），字子美，自号少陵野老，世称“杜工部”、“杜少陵”等，汉族，河南府巩县（今河南省巩义市）人，唐代伟大的现实主义诗人，杜甫被世人尊为“诗圣”，其诗被称为“诗史”。杜甫与李白合称“李杜”，为了跟另外两位诗人李商隐与杜牧即“小李杜”区别开来，杜甫与李白又合称“大李杜”。他忧国忧民，人格高尚，他的约1400余首诗被保留了下来，诗艺精湛，在中国古典诗歌中备受推崇，影响深远。759-766年间曾居成都，后世有杜甫草堂纪念。
哀江头,唐代,杜甫,少陵野老吞声哭，春日潜行曲江曲。#江头宫殿锁千门，细柳新蒲为谁绿？#忆昔霓旌下南苑，苑中万物生颜色。#昭阳殿里第一人，同辇随君侍君侧。#辇前才人带弓箭，白马嚼啮黄金勒。#翻身向天仰射云，一笑正坠双飞翼。#明眸皓齿今何在？#血污游魂归不得。#清渭东流剑阁深，去住彼此无消息。#人生有情泪沾臆，江水江花岂终极！#黄昏胡骑尘满城，欲往城南望城北。,N/A,杜甫（712－770），字子美，自号少陵野老，世称“杜工部”、“杜少陵”等，汉族，河南府巩县（今河南省巩义市）人，唐代伟大的现实主义诗人，杜甫被世人尊为“诗圣”，其诗被称为“诗史”。杜甫与李白合称“李杜”，为了跟另外两位诗人李商隐与杜牧即“小李杜”区别开来，杜甫与李白又合称“大李杜”。他忧国忧民，人格高尚，他的约1400余首诗被保留了下来，诗艺精湛，在中国古典诗歌中备受推崇，影响深远。759-766年间曾居成都，后世有杜甫草堂纪念。
金缕衣,唐代,佚名,劝君莫惜金缕衣，劝君惜取少年时。#花开堪折直须折，莫待无花空折枝。,不要爱惜荣华富贵，而应爱惜少年时光。就像那盛开的鲜花，要及时采摘。如果采摘不及时，等到春残花落之时，就只能折取花枝了。,佚名
古意呈补阙乔知之,唐代,沈佺期,卢家少妇郁金堂，海燕双栖玳瑁梁。#九月寒砧催木叶，十年征戍忆辽阳。#白狼河北音书断，丹凤城南秋夜长。#谁谓含愁独不见，更教明月照流黄。,卢家年轻的主妇，居住在以郁金香浸洒和泥涂壁的华美的屋宇之内，海燕飞来，成对成双地栖息于华丽的屋梁之上。九月里，寒风过后，在急切的捣衣声中，树叶纷纷下落，丈夫远征辽阳已逾十载，令人思念。白狼河北的辽阳地区音信全部被阻断，幽居在长安城南的少妇感到秋日里的夜晚特别漫长。她哀叹：我到底是为哪一位思而不得见的人满含哀愁啊？为何还让那明亮的月光照在帏帐之上？,沈佺期，字云卿，相州内黄人。善属文，尤长七言之作。擢进士第。长安中，累迁通事舍人，预修《三教珠英》，转考功郎给事中。坐交张易之，流驩州。稍迁台州录事参军。神龙中，召见，拜起居郎，修文馆直学士，历中书舍人，太子少詹事。开元初卒。建安后，讫江左，诗律屡变，至沈约、庾信，以音韵相婉附，属对精密，及佺期与宋之问，尤加靡丽。回忌声病，约句准篇，如锦绣成文，学者宗之，号为沈宋。语曰：苏李居前，沈宋比肩。集十卷，今编诗三卷。
烈女操,唐代,孟郊,梧桐相待老，鸳鸯会双死。#贞女贵殉夫，舍生亦如此。#波澜誓不起，妾心古井水。,雄梧雌桐枝叶覆盖相守终老，鸳鸯水鸟成双成对至死相随。贞洁的妇女贵在为丈夫殉节，为此舍生才称得上至善至美。对天发誓我心永远忠贞不渝，就像清净不起波澜的古井水！,孟郊，(751～814)，唐代诗人。字东野。汉族，湖州武康（今浙江德清）人，祖籍平昌（今山东临邑东北），先世居洛阳（今属河南）。唐代著名诗人。现存诗歌500多首，以短篇的五言古诗最多，代表作有《游子吟》。有“诗囚”之称，又与贾岛齐名，人称“郊寒岛瘦”。元和九年，在阌乡(今河南灵宝)因病去世。张籍私谥为贞曜先生。
游子吟,唐代,孟郊,慈母手中线，游子身上衣。#临行密密缝，意恐迟迟归。#谁言寸草心，报得三春晖。,慈母用手中的针线，为远行的儿子赶制身上的衣衫。临行前一针针密密地缝缀，怕的是儿子回来得晚衣服破损。有谁敢说，子女像小草那样微弱的孝心，能够报答得了像春晖普泽的慈母恩情呢？,孟郊，(751～814)，唐代诗人。字东野。汉族，湖州武康（今浙江德清）人，祖籍平昌（今山东临邑东北），先世居洛阳（今属河南）。唐代著名诗人。现存诗歌500多首，以短篇的五言古诗最多，代表作有《游子吟》。有“诗囚”之称，又与贾岛齐名，人称“郊寒岛瘦”。元和九年，在阌乡(今河南灵宝)因病去世。张籍私谥为贞曜先生。
